subject,firing_time,firing_rate,energy,entropy
KKI_0050806.1D,74.41580047767607,0.14449275362318834,137.99999999939627,2.9290081552158846
KKI_0050807.1D,71.89741957277461,0.1532894736842105,151.99999999912717,3.019663048890057
KKI_0050808.1D,77.0944693703417,0.1541118421052631,151.99999999896022,2.9695788461421877
KKI_0050809.1D,69.9748826623176,0.14756578947368418,151.99999999883696,2.9862928989881117
KKI_0050810.1D,77.41879268378878,0.15161184210526313,151.999999998823,2.9068363857689183
KKI_0050811.1D,73.63780372421584,0.15927631578947365,151.9999999984741,3.0321095230807615
KKI_0050812.1D,76.90964216910211,0.15621710526315785,151.99999999882863,3.0483519250535767
KKI_0050813.1D,75.6146605590176,0.15325657894736838,151.9999999989328,3.001274776248051
KKI_0050814.1D,78.86555543542383,0.1551315789473684,151.9999999985902,2.948564124971789
KKI_0050815.1D,77.18793794343809,0.1526315789473684,151.99999999895593,2.993774027952283
KKI_0050816.1D,60.7658925474268,0.15854838709677416,123.99999999894555,3.042015475905471
KKI_0050817.1D,61.02304459122693,0.1531048387096774,123.99999999890814,3.0218234911174244
KKI_0050818.1D,78.21063243664081,0.15713815789473679,151.99999999796484,3.0362694513580095
KKI_0050819.1D,75.88089477471041,0.15694078947368417,151.9999999984371,3.031893578931666
KKI_0050820.1D,75.08600418554398,0.1566118421052631,151.99999999864443,3.041481412686414
KKI_0050821.1D,76.8179817312382,0.15980263157894734,151.99999999893026,3.047815773878512
KKI_0050822.1D,74.09546804922076,0.1532236842105263,151.99999999864784,2.9817941109350676
KKI_0050823.1D,81.26338975241767,0.1570723684210526,151.99999999864477,3.0345487009916416
KKI_0050824.1D,77.01717573971442,0.15980263157894734,151.99999999861865,3.039231979518624
KKI_0050825.1D,70.99856026147103,0.1559210526315789,151.99999999841026,3.030435599534613
KKI_0050826.1D,91.86418851257666,0.14312499999999997,151.99999999916577,2.9254496717975935
Leuven_1_0050682.1D,132.39463352387483,0.1588414634146341,245.99999999835,3.0492207091113444
Leuven_1_0050683.1D,120.63042536344881,0.16020325203252028,245.99999999767724,3.0564470568381243
Leuven_1_0050685.1D,126.3843671151371,0.15957317073170726,245.99999999816217,3.0322668513349442
Leuven_1_0050686.1D,128.44983167191756,0.15802845528455278,245.9999999982232,3.030642291807489
Leuven_1_0050687.1D,130.38352530320154,0.1604065040650406,245.99999999796134,3.051426976152686
Leuven_1_0050688.1D,124.90267786647017,0.16081300813008123,245.9999999976635,3.056891427311862
Leuven_1_0050689.1D,120.05415382699518,0.155040650406504,245.99999999759396,3.0440585009545784
Leuven_1_0050690.1D,128.22778201696536,0.15780487804878043,245.99999999829018,3.0287384439450444
Leuven_1_0050691.1D,135.66048189685642,0.15534552845528452,245.99999999740186,3.0431246489481025
Leuven_1_0050692.1D,131.11366953190407,0.15813008130081296,245.99999999744014,3.0622910925316713
Leuven_1_0050693.1D,128.71968300426167,0.16028455284552842,245.99999999793235,3.0510383173892115
Leuven_1_0050694.1D,132.31537833187184,0.1595325203252032,245.99999999765063,3.064623432355485
Leuven_1_0050695.1D,122.84730868396161,0.1604268292682926,245.9999999979244,3.080102484349802
Leuven_1_0050696.1D,124.16605127815187,0.1611382113821138,245.9999999977557,3.082424429394143
Leuven_1_0050697.1D,129.20159751743543,0.15355691056910564,245.99999999839554,3.017620784812392
Leuven_1_0050698.1D,122.00113917043348,0.1564024390243902,245.9999999974629,3.029081046735645
Leuven_1_0050699.1D,109.14046126327503,0.15231707317073165,245.99999999831343,2.9813410456843887
Leuven_1_0050700.1D,136.79128994139643,0.14794715447154466,245.9999999989876,2.9592853729467423
Leuven_1_0050701.1D,128.38755671301044,0.15508130081300808,245.99999999824828,3.0190196469131663
Leuven_1_0050702.1D,126.5535283203015,0.1591666666666666,245.99999999796236,3.072380893280827
Leuven_1_0050703.1D,132.130462398238,0.1571544715447154,245.9999999978199,3.0620817436780268
Leuven_1_0050704.1D,124.073949124527,0.1612195121951219,245.99999999765998,3.0760059650060456
Leuven_1_0050705.1D,125.66962901458274,0.1587398373983739,245.9999999977698,3.0422562951681003
Leuven_1_0050706.1D,132.65314534790755,0.156280487804878,245.99999999738304,3.040147254054924
Leuven_1_0050707.1D,122.56752773718621,0.162520325203252,245.99999999788955,3.087178961469558
Leuven_1_0050708.1D,124.66582548908542,0.15705284552845522,245.99999999695564,3.0572300396373566
Leuven_1_0050709.1D,128.86072651755137,0.16184959349593492,245.99999999838678,3.091224976552524
Leuven_1_0050710.1D,137.08149447005837,0.14849593495934954,245.9999999974736,3.000585354602567
Leuven_1_0050711.1D,117.64707354546279,0.16107723577235766,245.99999999798422,3.074455720614678
Leuven_2_0050722.1D,124.78070961315044,0.16054878048780485,245.9999999978302,3.0674568574499985
Leuven_2_0050723.1D,125.8621811281353,0.1523373983739837,245.99999999800824,2.9635997043214584
Leuven_2_0050724.1D,119.10604066929342,0.15843495934959345,245.99999999745145,3.052684588019912
Leuven_2_0050725.1D,135.23497104117897,0.15575203252032516,245.9999999980828,3.0513695809273007
Leuven_2_0050726.1D,130.21476136280697,0.15310975609756095,245.99999999785842,3.033542474731357
Leuven_2_0050727.1D,116.66422722779366,0.15065040650406497,231.23999999751496,2.8898665271733774
Leuven_2_0050728.1D,123.54056159581873,0.15888211382113815,245.99999999808188,3.057159539399355
Leuven_2_0050730.1D,120.50034689027662,0.14719512195121948,245.9999999983529,2.9112737951901977
Leuven_2_0050731.1D,121.23817944045294,0.15410569105691052,245.99999999752276,3.0153693502098924
Leuven_2_0050732.1D,131.0268754054205,0.15786585365853653,245.99999999798808,3.0387445731936014
Leuven_2_0050733.1D,121.19891801686474,0.15857723577235766,245.9999999976183,3.0601974328546886
Leuven_2_0050734.1D,129.32374887062772,0.16081300813008123,245.99999999771887,3.0704975129257615
Leuven_2_0050735.1D,114.95734575672907,0.1614837398373983,245.99999999767093,3.080212186132718
Leuven_2_0050736.1D,120.65904054201897,0.15371951219512192,243.53999999588893,3.0048018925637634
Leuven_2_0050737.1D,120.15090627727233,0.15550813008130077,245.999999997896,3.0355549904972166
Leuven_2_0050738.1D,122.62184870707785,0.1562195121951219,245.9999999979267,3.0042758116033053
Leuven_2_0050739.1D,116.92736544244254,0.14719512195121948,245.9999999983963,2.962126187431719
Leuven_2_0050740.1D,133.89711139023376,0.15743902439024385,245.9999999977853,3.0598568321288884
Leuven_2_0050741.1D,126.43702270011374,0.16254065040650403,245.99999999741246,3.075536777827404
Leuven_2_0050742.1D,139.71468167230717,0.15762195121951214,245.9999999978461,3.0786042386503656
Leuven_2_0050743.1D,132.71758882059953,0.1582723577235772,245.99999999790296,3.0621733545247865
Leuven_2_0050744.1D,114.50866658018157,0.1557926829268292,245.99999999851644,3.046517277407702
Leuven_2_0050745.1D,125.02381259165242,0.1591666666666666,245.99999999801722,3.0517911657901995
Leuven_2_0050746.1D,124.32203508585421,0.16213414634146336,245.99999999801395,3.0756350566658583
Leuven_2_0050747.1D,119.54844856707997,0.1559146341463414,245.99999999855504,2.966330308360889
Leuven_2_0050748.1D,123.77093981219357,0.15404471544715442,245.99999999744466,2.979532895285671
Leuven_2_0050749.1D,117.46520669247377,0.15613821138211376,245.99999999700222,3.0233873980247123
Leuven_2_0050750.1D,126.24098450581576,0.15502032520325199,245.99999999836953,3.033321946814105
Leuven_2_0050751.1D,121.87580610221634,0.16028455284552842,245.99999999811075,3.075991902296051
Leuven_2_0050752.1D,119.66254628458638,0.1612195121951219,245.9999999975213,3.059901750697528
Leuven_2_0050753.1D,123.48927248978299,0.16172764227642272,245.99999999762224,3.09612508929983
Leuven_2_0050754.1D,121.13410293553643,0.1628048780487804,245.9999999972818,3.0817709188029845
Leuven_2_0050755.1D,130.08172614293593,0.15493902439024385,245.9999999978611,3.0233956026916924
Leuven_2_0050756.1D,136.22133579657535,0.1450813008130081,245.99999999809873,2.9407850726683336
Leuven_2_0050757.1D,126.3319044803638,0.15788617886178857,245.99999999767195,3.0356597341903644
MaxMun_a_0051318.1D,57.649907334517046,0.15616379310344825,115.99999999876891,3.026748709740113
MaxMun_a_0051319.1D,61.899511741428206,0.155301724137931,115.99999999834368,3.0354316041403977
MaxMun_a_0051320.1D,59.95527874753927,0.15918103448275858,115.99999999846048,3.0332240306234963
MaxMun_a_0051321.1D,58.408262830904604,0.15306034482758618,115.99999999856354,3.0134046211026493
MaxMun_a_0051362.1D,59.107275648729825,0.16094827586206895,115.99999999839369,3.049644245673801
MaxMun_a_0051363.1D,62.18357601615548,0.14956896551724136,115.99999999855217,3.0086546463360127
MaxMun_a_0051364.1D,54.179890059432054,0.15943965517241376,115.9999999988923,3.0165554721262997
MaxMun_a_0051365.1D,58.22780086855196,0.15969827586206894,115.99999999891061,3.03567253112462
MaxMun_a_0051366.1D,57.072554092495764,0.1600862068965517,115.99999999862675,3.0290582929516607
MaxMun_a_0051367.1D,58.42409283405345,0.1595258620689655,115.9999999985327,3.020197587990921
MaxMun_a_0051368.1D,60.2951501632362,0.1588362068965517,115.99999999861103,3.028794685702698
MaxMun_a_0051369.1D,59.23994682037574,0.16206896551724134,115.99999999851465,3.0682688119953503
MaxMun_a_0051370.1D,60.27436322839172,0.15499999999999997,115.99999999821686,3.0171219586220004
MaxMun_a_0051371.1D,60.7972380240454,0.1573706896551724,115.99999999883126,3.0289208987088285
MaxMun_a_0051372.1D,58.14076524825756,0.15525862068965515,115.99999999838933,3.0113990490760507
MaxMun_a_0051373.1D,58.50801603824135,0.1584913793103448,115.99999999832222,3.046269920306192
MaxMun_a_0051606.1D,56.115247470201346,0.15413793103448273,115.99999999826852,3.0093217061048243
MaxMun_a_0051607.1D,61.478604866786156,0.15943965517241376,115.99999999880163,3.039881774035422
MaxMun_b_0051322.1D,62.79458928505313,0.15620689655172412,115.99999999877642,3.0235546590140365
MaxMun_b_0051323.1D,58.99054683859331,0.15840517241379307,115.99999999838188,3.0239103956923987
MaxMun_b_0051324.1D,56.37190133566442,0.16021551724137928,115.99999999877015,3.043474453440451
MaxMun_b_0051325.1D,60.928448330036645,0.1568965517241379,115.99999999822643,3.013713293382174
MaxMun_b_0051326.1D,58.96671034261147,0.15495689655172412,115.99999999881992,3.014130506610135
MaxMun_b_0051327.1D,60.30305688899407,0.155301724137931,115.9999999986538,3.024962114144501
MaxMun_c_0051328.1D,57.56210151131884,0.15116379310344827,115.99999999876613,3.000059347806239
MaxMun_c_0051332.1D,61.19350918354278,0.15840517241379307,115.99999999896323,3.0392741005241324
MaxMun_c_0051333.1D,57.13126125271937,0.16172413793103446,115.99999999909181,3.0530803831036515
MaxMun_c_0051334.1D,59.13681388945946,0.15978448275862067,115.999999998986,3.0413486487491026
MaxMun_c_0051335.1D,55.39921828873703,0.1584913793103448,115.99999999887024,3.041928392818985
MaxMun_c_0051336.1D,57.5162418342331,0.1575862068965517,115.99999999927157,3.0408897128915187
MaxMun_c_0051338.1D,62.6101974418856,0.15896551724137928,115.99999999899951,3.0222552219912906
MaxMun_c_0051339.1D,60.11615420136373,0.1548706896551724,115.99999999842372,3.0230516788488115
MaxMun_c_0051340.1D,58.02734806028072,0.15659482758620688,115.99999999864393,3.0278408919193502
MaxMun_c_0051341.1D,52.19615032079465,0.15198275862068963,115.99999999921243,3.015011734163171
MaxMun_c_0051342.1D,59.236286595940655,0.1622413793103448,115.99999999870596,3.0397717279625103
MaxMun_c_0051343.1D,61.37799309001523,0.15836206896551722,115.99999999894263,3.0328004723078084
MaxMun_c_0051344.1D,55.479695987539664,0.1568965517241379,115.99999999901326,3.027055581927168
MaxMun_c_0051345.1D,56.6257914999379,0.1559051724137931,115.99999999868372,3.0062653212792014
MaxMun_c_0051346.1D,59.694969512794714,0.15534482758620688,115.99999999883563,2.987011789828432
MaxMun_c_0051347.1D,61.99088113531486,0.15698275862068964,115.99999999910068,3.0272609362700673
MaxMun_c_0051348.1D,58.34102412052191,0.15978448275862067,115.99999999906419,3.023784962903154
MaxMun_d_0051329.1D,101.18232761027565,0.1600510204081632,195.9999999985534,3.036384867732193
MaxMun_d_0051330.1D,91.69073163985026,0.15341836734693873,195.9999999984485,2.9695769127597287
MaxMun_d_0051331.1D,102.61780799218583,0.15352040816326526,195.99999999860253,2.9902012452954523
MaxMun_d_0051349.1D,96.961159389147,0.15525510204081627,195.9999999985798,3.0067290546889245
MaxMun_d_0051350.1D,96.57828736800556,0.1565816326530612,195.99999999900626,3.00123981042723
MaxMun_d_0051351.1D,93.34606167218043,0.15548469387755098,195.99999999851255,3.016435111668016
MaxMun_d_0051352.1D,108.44474215698247,0.13303571428571426,195.99999999909002,2.80277406688763
MaxMun_d_0051353.1D,95.49885482243299,0.13818877551020406,195.99999999912725,2.814706333751782
MaxMun_d_0051354.1D,92.33099106464235,0.13341836734693874,195.99999999902718,2.8482442885143993
MaxMun_d_0051355.1D,95.00457380176786,0.15443877551020405,195.99999999874092,2.988130749569404
MaxMun_d_0051356.1D,95.30546885775476,0.1583163265306122,195.9999999984044,3.0321944414722055
MaxMun_d_0051357.1D,101.70188832255637,0.15872448979591833,195.9999999984441,3.0355404478341255
MaxMun_d_0051358.1D,103.1233561516808,0.14780612244897956,195.99999999906905,2.9387075203103046
MaxMun_d_0051359.1D,100.59712273382702,0.15561224489795913,195.99999999929955,2.9802493491856774
MaxMun_d_0051360.1D,99.87804611833991,0.14872448979591832,195.999999998608,2.8988297800896383
MaxMun_d_0051361.1D,107.85224523155046,0.158469387755102,195.9999999988118,3.0106649795330584
NYU_0050952.1D,76.1325948743947,0.14784090909090908,175.99999999898446,2.948428300409056
NYU_0050953.1D,90.40640175768758,0.16031249999999997,175.99999999859003,3.0713821755945285
NYU_0050954.1D,87.97199607729718,0.15963068181818177,175.9999999982226,3.0530631843803007
NYU_0050955.1D,87.09726201724399,0.15789772727272722,175.99999999846435,3.052177573299803
NYU_0050956.1D,87.71965263829759,0.15761363636363634,175.99999999835305,3.039874539717088
NYU_0050957.1D,94.20184010560374,0.16164772727272722,175.99999999860722,3.047108794091798
NYU_0050958.1D,86.62785487329255,0.1563920454545454,175.9999999987935,3.0341235541677527
NYU_0050959.1D,85.76021640017538,0.1602272727272727,175.9999999986589,3.0541346857724165
NYU_0050960.1D,83.37936875959679,0.15980113636363633,175.99999999809924,3.0636124124193747
NYU_0050961.1D,87.62383348314937,0.1555965909090909,175.99999999827654,3.0401095134469447
NYU_0050962.1D,86.83129251063976,0.1576988636363636,175.99999999852943,2.9906104634688377
NYU_0050964.1D,78.62612954967722,0.15017045454545452,175.99999999856846,2.951030945565163
NYU_0050965.1D,81.18128862885521,0.1567045454545454,175.99999999850198,3.029112700832109
NYU_0050966.1D,86.95911142003483,0.16215909090909086,175.999999998499,3.0895616325571154
NYU_0050967.1D,82.39115908320103,0.1570738636363636,175.9999999984711,3.043529931063745
NYU_0050968.1D,83.14969445405833,0.16028409090909088,175.99999999848617,3.0718065039720925
NYU_0050969.1D,85.29308805258212,0.15698863636363633,175.99999999870604,3.042009144669608
NYU_0050970.1D,88.75882065006435,0.1561931818181818,175.99999999827622,3.0369259787563823
NYU_0050971.1D,89.32215350522578,0.15298295454545452,175.99999999847196,3.050353091036414
NYU_0050972.1D,94.87374743875462,0.15724431818181814,175.999999997469,3.0508272013509288
NYU_0050973.1D,90.60401700520066,0.15843749999999995,175.99999999830104,3.0685143794945318
NYU_0050974.1D,83.74122415631298,0.1576704545454545,175.9999999984036,3.052614161262134
NYU_0050975.1D,91.0891233228514,0.16130681818181813,175.9999999988432,3.0842408877439946
NYU_0050976.1D,86.66481346898983,0.16122159090909086,175.99999999857602,3.074326540339145
NYU_0050977.1D,86.35192060409595,0.1602556818181818,175.99999999836317,3.0598810445307767
NYU_0050978.1D,85.32022151931709,0.15948863636363633,175.99999999816558,3.0608050263652484
NYU_0050979.1D,90.93928593505353,0.15343749999999998,175.99999999877764,3.043500319201848
NYU_0050980.1D,92.237355480602,0.15417613636363633,175.9999999988618,3.0089746021735406
NYU_0050981.1D,83.26717653247658,0.1567045454545454,175.99999999865983,3.0505674555390185
NYU_0050982.1D,84.92836097874553,0.15855113636363632,175.99999999848933,3.0444946804783064
NYU_0050983.1D,83.50104636745259,0.15857954545454542,175.99999999867748,3.042047007604526
NYU_0050984.1D,83.94021486711836,0.15039772727272724,175.99999999906183,3.013697478239742
NYU_0050985.1D,89.81360811440886,0.15732954545454542,175.99999999848905,3.042691089233947
NYU_0050986.1D,88.04668552731053,0.16196022727272724,175.99999999838903,3.069337895568107
NYU_0050987.1D,89.03801454548551,0.15684659090909087,175.99999999831007,3.0487991137599164
NYU_0050988.1D,91.66144237780254,0.15903409090909087,175.99999999822325,3.065998998467084
NYU_0050989.1D,86.90094392011427,0.15573863636363633,175.99999999833858,3.052187514720943
NYU_0050990.1D,85.64322145635438,0.15562499999999996,175.99999999827776,3.025705468945552
NYU_0050991.1D,90.52920190296788,0.15812499999999996,175.99999999804277,3.0508824113464983
NYU_0050992.1D,82.58849452864752,0.16005681818181813,175.99999999863203,3.052622117435286
NYU_0050993.1D,86.06515858364327,0.15903409090909087,175.99999999863337,3.0388791275627436
NYU_0050994.1D,86.94169985903056,0.15818181818181815,175.99999999780997,3.0617285418192632
NYU_0050995.1D,86.73352352778214,0.16059659090909087,175.9999999984409,3.0639278835728243
NYU_0050996.1D,82.79113932868833,0.1527272727272727,175.99999999866654,3.027058729546594
NYU_0050997.1D,87.24666821445717,0.15650568181818178,175.9999999987882,3.018603489234557
NYU_0050998.1D,85.79369846682424,0.15914772727272722,175.99999999858778,3.047386109187934
NYU_0050999.1D,87.4304557087922,0.15568181818181814,175.99999999855362,3.025492368743241
NYU_0051000.1D,94.13916371313748,0.16031249999999997,175.99999999866301,3.0575157682373866
NYU_0051001.1D,85.86419600848251,0.15752840909090904,175.99999999842424,3.042943682623329
NYU_0051002.1D,80.51405142619669,0.15673295454545452,175.99999999905222,3.044218355086036
NYU_0051003.1D,90.48539585118797,0.15937499999999996,175.999999998142,3.061129061846508
NYU_0051006.1D,89.43006114068204,0.1601704545454545,175.99999999827023,3.05174308442285
NYU_0051007.1D,81.9193922788703,0.16042613636363634,175.99999999842217,3.067200983245465
NYU_0051008.1D,98.14268106207011,0.15656249999999997,175.999999998869,3.0460015382765637
NYU_0051009.1D,83.92634990828721,0.15568181818181814,175.99999999852042,3.0468408066754846
NYU_0051010.1D,88.9202893964897,0.16008522727272723,175.99999999867643,3.0734930392473547
NYU_0051011.1D,91.78035887475997,0.1551988636363636,175.99999999852454,3.0309198446149184
NYU_0051012.1D,85.12931925013298,0.15749999999999997,175.9999999986889,3.043598649223652
NYU_0051013.1D,92.88823375998726,0.15971590909090908,175.99999999848956,3.066239005846952
NYU_0051014.1D,84.2010662610245,0.1617613636363636,175.9999999986564,3.062547034233111
NYU_0051015.1D,89.75665324793526,0.15732954545454542,175.99999999795008,3.0589723697893216
