FILE_ID,mean,std,energy,entropy
KKI_0050787,0.20526363769736858,39.47003716013057,47360949.384124696,0.4230728038327986
KKI_0050788,0.05985455384868435,30.4346961229518,28158739.04418662,0.7607236366818536
KKI_0050789,0.06743278601973687,32.49897022024569,32108103.421734214,0.5032059936391082
KKI_0050790,0.012381775559210419,22.198917393947827,14980879.437859235,0.8960581029345224
KKI_0050791,0.033622308225806335,26.70262675406242,17683178.86945424,0.6710155108505378
KKI_0050792,-0.04995587556451622,31.69294534716095,24910242.95311733,0.5178335239138733
KKI_0050793,-0.04183995532258065,24.607345345908,15016975.249755109,0.5445054999225067
KKI_0050794,0.10692215149193551,34.32627878803788,29221960.22495836,0.40688414201998513
KKI_0050795,-0.21872298917763133,26.700828152525155,21674654.73881091,0.6136222240905748
KKI_0050796,0.18893356878289494,43.607196116341115,57809346.77028245,0.286131287601725
KKI_0050797,-0.4193900306907898,59.51618987809901,107687523.46635488,0.31696740872249346
KKI_0050798,-0.0363058368750001,33.9958779318512,35133919.447922,0.553998644533368
KKI_0050799,-0.02690384868421039,23.286639590027633,16484956.539272657,0.9158824228911961
KKI_0050800,0.24191461473684236,39.410376174838646,47218382.69686263,0.45450114364278676
KKI_0050801,0.08283140950657926,33.49797196407894,34112477.997158036,0.43222587984761546
KKI_0050802,0.16628443177631558,30.469589155978763,28224074.82093025,0.7487710306348302
KKI_0050803,-0.12135937388157907,26.92063470281466,22031953.147360545,0.37943483561627944
KKI_0050804,-0.35668885753289464,32.371169146615095,31859802.49333954,0.5008989781291362
KKI_0050805,-0.3854809192763157,36.958391163484656,41528566.69714091,0.35478670596228984
KKI_0050806,0.4332149022463771,65.47947597846301,118341884.80801173,0.15287764651539687
KKI_0050807,-0.15991339756578937,44.853393796148424,61160316.22274344,0.37204698496681426
KKI_0050808,-0.3906972959210526,36.20822475703239,39860120.806757525,0.3508057804884539
KKI_0050809,0.15262014302631555,35.932520092179956,39251546.5097224,0.28311089717519994
KKI_0050810,0.06186197490131564,31.460033459997796,30088020.979126833,0.540495788552087
KKI_0050811,0.024381945526315726,25.09557097771226,19145563.626170512,0.7821457531305789
KKI_0050812,-0.6586552842434215,32.01014461727254,31162528.83014578,0.549718296886127
KKI_0050813,0.0991220211513158,35.60599746037732,38541025.161833584,0.5489600203053893
KKI_0050814,0.17225766243421062,27.16388991099052,22432360.269079875,0.5046878883750786
KKI_0050815,-0.1263110126973683,36.37288451656668,40219281.54883371,0.47700765709015713
KKI_0050816,0.10232053915322586,26.58686892016523,17530427.298075352,0.8081750239214419
KKI_0050817,-0.03399015032258038,28.476902722544484,20111191.571189594,0.5403451777322645
KKI_0050818,0.019682187269736744,19.377113531629064,11414376.652666593,0.6583517723042644
KKI_0050819,-0.07049475667763133,23.475739523689025,16753905.597122345,0.744733569667932
KKI_0050820,0.014024760394737077,27.886338048836127,23640500.612623233,0.5392264299359953
KKI_0050821,0.22958078296052625,34.02209027447536,35189682.15300585,0.5892787367770382
KKI_0050822,-0.13053997375000012,28.86596944509495,25331141.47377302,0.5908990198215754
KKI_0050823,-0.09503279657894743,27.836517247007695,23556373.999731626,0.6409704444680603
KKI_0050824,-0.06407026098684217,27.610622011674458,23175456.80724511,0.6283545481682682
KKI_0050825,-0.17956688269736829,23.918204136029683,17392227.09408773,0.6454694935053109
KKI_0050826,0.7413620953618419,48.93395546194089,72810481.09319268,0.2021928564942357
Leuven_1_0050682,-0.378194356686992,37.68527100188322,69879875.92767507,0.3999514138374798
Leuven_1_0050683,0.017050530000000085,26.983400736934318,35822726.9376876,0.68931735232595
Leuven_1_0050685,-0.16805695715447175,32.12543538677639,50777934.62299499,0.6460222411773243
Leuven_1_0050686,-0.05727746658536583,34.53438338872288,58677244.30397589,0.4784467520678389
Leuven_1_0050687,-0.20716711310975625,28.67495873386769,40456971.88880704,0.6341487619563537
Leuven_1_0050688,-0.10182115205284548,25.218032657090227,31289209.301140867,0.9020331936573323
Leuven_1_0050689,-0.11555055697154494,25.968753890177762,33179964.902560078,0.7063454121534083
Leuven_1_0050690,0.27778591713414635,36.35389647432967,65026801.330996245,0.5775420108712376
Leuven_1_0050691,0.0734753752845528,22.43113226674836,24755525.79523732,0.8021323794795773
Leuven_1_0050692,-0.02935848869918701,22.879471542333643,25754777.134883832,0.8266016372494536
Leuven_1_0050693,-0.15813349922764228,30.891892534095877,46953234.302651964,0.6566846490988878
Leuven_1_0050694,-0.022335763048780256,26.767117178662712,35250769.79837451,0.7297351838640254
Leuven_1_0050695,-0.0005536151422765256,27.011781017210716,35898106.65018916,0.7876169605250387
Leuven_1_0050696,0.10566214422764257,27.957851674651977,38457309.62972771,0.6470372362580209
Leuven_1_0050697,-0.16877025882113808,36.79044155959075,66595401.61865627,0.5389654875707783
Leuven_1_0050698,0.06746043079268309,22.440086928049695,24775252.97060896,0.8047457249032095
Leuven_1_0050699,-0.004643263861788654,37.869257617974725,70556770.14954467,0.389331157053439
Leuven_1_0050700,0.17150814876016263,69.80669930784347,239751830.41839767,0.2250541344854598
Leuven_1_0050701,0.030190586788617645,33.35123322682606,54725438.92570651,0.5290230449290427
Leuven_1_0050702,0.18249188394308952,29.41969553338378,42585147.997383565,0.612971807855516
Leuven_1_0050703,-0.03303991857723593,26.94805342890371,35728974.821968816,0.5636916073154671
Leuven_1_0050704,-0.13698872085365882,24.52161310138699,29585351.13018476,0.5338667952087279
Leuven_1_0050705,-0.1509226342073171,29.545374457664067,42949234.93066713,0.6620714749350687
Leuven_1_0050706,0.002220977195121869,25.747055686202476,32615215.366904624,0.6844119345791944
Leuven_1_0050707,-0.011687687256097336,27.710216866127542,37778527.76419676,0.6985596492571866
Leuven_1_0050708,0.02847436892276422,20.335031169934666,20344903.73081748,0.7190285181948646
Leuven_1_0050709,-0.21653428168699201,36.06945159592015,64011769.49585815,0.6324966585051224
Leuven_1_0050710,-0.2112999373373983,22.9019568187233,25807578.270477124,0.8028764586954581
Leuven_1_0050711,0.008449478658536229,31.23608344092698,48004094.62201432,0.5181148106784085
Leuven_2_0050722,-0.006858371727642119,27.147380231801073,36259430.783972524,0.6162019608456779
Leuven_2_0050723,-0.27216242298780496,27.908004385370745,38323394.43299128,0.6760477059443472
Leuven_2_0050724,-0.06643021290650386,23.93971257140273,28197221.14794859,0.6540492620578846
Leuven_2_0050725,-0.1385133088821141,29.466395871400806,42719753.44207272,0.6581124424081064
Leuven_2_0050726,0.1040548763008131,26.820318767088928,35391544.04832879,0.546009783770757
Leuven_2_0050727,0.0990984597967481,36.465197907608996,65422247.56413461,0.394695687668866
Leuven_2_0050728,-0.061358125467479846,30.541970217851077,45894532.91269702,0.6780585683100335
Leuven_2_0050730,-0.16543151524390223,33.77872080293573,56138643.856110804,0.5189489679749051
Leuven_2_0050731,0.001971104796748081,23.788285157894972,27841419.720218156,0.5185512203329088
Leuven_2_0050732,-0.21961493603658566,28.747107878081618,40661066.55005028,0.6016478521951035
Leuven_2_0050733,-0.16266935520325232,24.023068636108647,28395006.970304016,0.8672043656524038
Leuven_2_0050734,0.060600939837398504,28.76239603167062,40702131.61946328,0.5539350896032657
Leuven_2_0050735,-0.02776994894308933,25.39095727194617,31719312.931908336,0.7071221975713697
Leuven_2_0050736,0.06803839099593542,28.185623043052743,39086151.59694759,0.6061868258724059
Leuven_2_0050737,0.316783367398374,27.639353034957136,37590482.04432845,0.6092313265607343
Leuven_2_0050738,-0.1787136288414636,28.036937279534094,38676208.096420996,0.5799531365188875
Leuven_2_0050739,-0.18461343420731738,34.888659227125345,59888829.13949916,0.550662417829056
Leuven_2_0050740,-0.11111577607723594,26.566793954557294,34725698.876788095,0.6926827892604271
Leuven_2_0050741,-0.12939999749999997,22.144893350932673,24128321.857469928,0.6762016024182078
Leuven_2_0050742,-0.1415960786585373,36.263322333447995,64700390.92856475,0.55287696760734
Leuven_2_0050743,0.018718026544715688,26.698033460939822,35069038.77946222,0.7489640306188811
Leuven_2_0050744,-0.15563661985772353,40.043018606196675,78890604.04319978,0.45209888672996146
Leuven_2_0050745,-0.04718575388211369,29.092200139345174,41640830.10379977,0.4965032574728574
Leuven_2_0050746,-0.19834459272357718,31.079840909337758,47526995.89513861,0.723274304521203
Leuven_2_0050747,-0.038758751747967383,38.0274204778235,71147441.55355094,0.5293653365509953
Leuven_2_0050748,-0.03651698085365869,22.0352652115699,23889268.92455837,0.7412762889907509
Leuven_2_0050749,0.0001248913821137408,19.02499188425741,17807955.55761359,0.9401185098782835
Leuven_2_0050750,0.012894314024390487,32.815886345202806,52982622.093922414,0.5973242669174464
Leuven_2_0050751,0.05037931217479684,29.54317041811981,42941831.656314895,0.5724928962768037
Leuven_2_0050752,0.03195328489837419,26.04740361349601,33380638.19602561,0.4615383200533922
Leuven_2_0050753,-0.13760757725609768,30.36126969583377,45353821.162712835,0.4082166090286381
Leuven_2_0050754,-0.19567152306910562,21.66332811876621,23091433.168292332,0.9130008269444899
Leuven_2_0050755,0.05501364654471572,26.796807529143788,35329138.47655994,0.4989975931973025
Leuven_2_0050756,-0.11132815473577255,31.333448463363784,48304431.418964095,0.5523714639162369
Leuven_2_0050757,-0.12337728772357737,25.64390564475346,32355155.838669505,0.6030383112385722
MaxMun_a_0051318,-0.2570689045689654,21.363730686163404,10590221.699460696,0.9645646663506852
MaxMun_a_0051319,-0.030117552715517235,18.20304419099775,7687360.017364446,0.8288127294653173
MaxMun_a_0051320,-0.01762539120689649,16.93187601615494,6651178.67707591,1.0711058658162582
MaxMun_a_0051321,0.03094626719827606,19.91275282748655,9199233.441888629,0.7562473310259488
MaxMun_a_0051362,-0.011457741077586214,16.447774505726624,6276282.485328622,1.212787744946797
MaxMun_a_0051363,-0.28883269129310346,18.394061817873087,7851458.480012472,0.9786725937764474
MaxMun_a_0051364,0.030802336422413965,24.660919657746923,14109356.24587484,0.8663571562622773
MaxMun_a_0051365,-0.0942306124137931,25.229041803340415,14767111.569573926,0.7583943617418165
MaxMun_a_0051366,0.04338641935344818,19.778367670903883,9075508.474478692,1.0197781341785055
MaxMun_a_0051367,0.026013763017241346,19.344224573724492,8681433.064929629,0.6617245324108653
MaxMun_a_0051368,0.022330868275862056,19.71815390293012,9020301.334569737,0.9064512839588795
MaxMun_a_0051369,-0.03261864366379325,18.988311135072664,8364922.950727142,0.9357420419663569
MaxMun_a_0051370,-0.014003236422413759,14.929128226886004,5170794.324366085,1.091058610611398
MaxMun_a_0051371,-0.07774274439655175,22.065605675770147,11296010.348330956,0.9682579133937712
MaxMun_a_0051372,-0.07807949659482769,17.47099566714998,7081609.435417198,1.045478900930474
MaxMun_a_0051373,-0.00257523784482753,15.595522599457128,5642711.69734305,1.0653267176288277
MaxMun_a_0051606,-0.0801628805603448,16.458865084596738,6284895.450280752,0.8704603649172581
MaxMun_a_0051607,0.05920230344827595,22.132079439975108,11364112.729802378,0.8977277492290197
MaxMun_b_0051322,0.08770568633620687,22.826250714329323,12088253.603891388,0.6864747668282251
MaxMun_b_0051323,0.0034303376293103507,15.503160566172726,5576073.583939783,1.036437640586736
MaxMun_b_0051324,0.02285060926724153,21.242612255433734,10468979.063973099,0.8815599499644113
MaxMun_b_0051325,0.04388845129310345,14.715266080286636,5023750.78262716,1.1789856842059327
MaxMun_b_0051326,-0.1968426989655173,23.55598786897512,12874220.827529388,0.723221053356201
MaxMun_b_0051327,-0.15922454926724147,18.37232837699005,7831573.016817802,1.2138702048929597
MaxMun_c_0051328,-0.0027652123275862745,21.89555643180828,11122437.259233687,0.7951052915448136
MaxMun_c_0051332,-0.06341908086206868,25.834007601311654,15483679.320807144,0.8641089043157387
MaxMun_c_0051333,-0.20548459887931034,29.01622822024827,19534022.397957876,0.7580439928198587
MaxMun_c_0051334,0.2223047969396552,25.64779591639456,15262325.431169014,0.8353830878798292
MaxMun_c_0051335,0.1761776492241381,23.351377047718675,12651374.087260358,0.8844760191343022
MaxMun_c_0051336,-0.23412815267241333,40.8645851344896,38743283.91357507,0.4133878705142723
MaxMun_c_0051338,-0.13293410374999992,26.94549697892163,16844997.510874733,0.8461516649764637
MaxMun_c_0051339,-0.10635889879310335,17.783436586209618,7337276.753521317,0.7703940841241284
MaxMun_c_0051340,0.10104430646551718,19.336882952678657,8675065.852837157,1.1018704685187495
MaxMun_c_0051341,0.18607882568965536,33.55124911725335,26116725.869650833,0.515677240974151
MaxMun_c_0051342,0.23934199116379318,20.634194146400134,9879192.261713576,0.8905404970498388
MaxMun_c_0051343,-0.06118687357758588,26.23181673025231,15964197.3050306,0.742856660139732
MaxMun_c_0051344,-0.17587364280172427,31.166870129080067,22536589.624203272,0.5805353188392698
MaxMun_c_0051345,0.05543140681034472,21.98895534826399,11217599.734812355,0.821413551044291
MaxMun_c_0051346,-0.053720983620689354,22.428196316811462,11670223.522492781,0.7670818061243032
MaxMun_c_0051347,-0.011434902543103833,33.1323590684975,25467877.678259596,0.5207257236650158
MaxMun_c_0051348,-0.0745072099137933,28.42935203394119,18751019.714742776,0.695521059963629
MaxMun_d_0051329,-0.06555143625000005,30.13050825131542,35587791.51935654,0.780966956655658
MaxMun_d_0051330,-0.4822362194897958,27.84522629323314,30403095.8204358,0.5923046351810944
MaxMun_d_0051331,0.2995165327806122,32.22063307583202,40699749.11366373,0.5723182687729533
MaxMun_d_0051349,-0.15880852969387743,32.00952887188222,40165698.222959414,0.68614315229955
MaxMun_d_0051350,-0.7423541196683672,45.00235340840397,79409905.75580798,0.4647687140178255
MaxMun_d_0051351,-0.05091099051020384,29.783437223325986,34772584.41077838,0.6508183012485607
MaxMun_d_0051352,0.48423964772959227,56.209669874704524,123862649.83802019,0.3577208269056214
MaxMun_d_0051353,-0.026857904795918652,49.22225079935023,94974963.24796641,0.2410979270468581
MaxMun_d_0051354,-0.15889927954081623,42.948515940599364,72308330.60285348,0.45046912838614844
MaxMun_d_0051355,0.16055326094387748,41.51581334994866,67564670.58992912,0.5860497154314435
MaxMun_d_0051356,0.023178685459183633,30.29222970718184,35970692.941057876,0.6289353976285285
MaxMun_d_0051357,-0.052850594362244895,31.674085524478453,39327419.09029415,0.6046479665740502
MaxMun_d_0051358,-0.012130500637755103,47.329374533012775,87810737.76074156,0.4991615313863749
MaxMun_d_0051359,-0.36538818576530585,59.56139656611404,139069584.00174218,0.3984922744054966
MaxMun_d_0051360,0.02235770477040828,31.638371590870943,39238692.6261285,0.5494563762929866
MaxMun_d_0051361,0.049976051530612145,41.35962567258537,67056348.42857872,0.5016515941239349
NYU_0050952,0.10674977602272778,40.03058904339247,56406572.80458302,0.265404513757633
NYU_0050953,0.12113764446022722,28.720765765763037,29036376.52962575,0.7987587347322629
NYU_0050954,0.3250463488636365,23.81567718910867,19968683.15568687,0.8599865454015806
NYU_0050955,-0.0033440765340909126,27.694719984014053,26998312.921387993,0.6325356655751248
NYU_0050956,-0.08254359687500007,24.930914784378157,21878817.85518213,0.7357924613466167
NYU_0050957,-0.4388685516761364,29.38775885168486,30406920.752751216,0.6307182829322993
NYU_0050958,-0.4625664015909091,33.22476216562265,38864277.36006009,0.6061763081185411
NYU_0050959,-0.2797995436079545,32.82765628050586,37936212.32387851,0.6594332636389637
NYU_0050960,-0.03062048963068184,22.471827415256385,17775435.567839973,0.9220296169858685
NYU_0050961,-0.03664200525568147,22.938449642869738,18521318.275856707,0.8545537214853461
NYU_0050962,0.576102453096591,28.640698956628967,28885877.882777046,0.6670334715440462
NYU_0050964,0.20079227687500015,28.62451534362271,28842992.50609021,0.6665915382368327
NYU_0050965,0.16320930383522755,28.05923367588527,27714622.557768695,0.5051352935944391
NYU_0050966,0.0855573883522727,27.98906313279417,27575503.124162022,0.7622741724514178
NYU_0050967,-0.24255590142045436,25.92889377514832,23667296.075042028,0.8166153211127447
NYU_0050968,0.3209264538636366,26.408765130675373,24552910.606961973,0.6982362612898088
NYU_0050969,0.156735715198864,31.42435192376329,34760508.98893565,0.4486609303563409
NYU_0050970,-0.03180076741477256,25.17382388052706,22307029.185992416,0.7035959483439183
NYU_0050971,-0.2593452811647728,25.987693255631847,23775046.61747337,0.6707004444664793
NYU_0050972,0.19399340110795452,28.594374013041154,28782190.224034954,0.6725803238702028
NYU_0050973,-0.16998910474431808,24.512387375564685,21151188.296320707,0.7231480234059804
NYU_0050974,0.10044368497159091,25.61484740725493,23095793.48140435,0.7906138635659562
NYU_0050975,0.01980808463068203,34.48904080343667,41870200.342127055,0.5719153293216499
NYU_0050976,0.23439881221590894,29.731063856498604,31116486.749651283,0.6316324107948401
NYU_0050977,0.3444259592897727,24.324514140582504,20831381.733072445,0.704458772403055
NYU_0050978,0.05026279656249996,22.416018918748126,17687311.154106606,0.7160944748380675
NYU_0050979,0.1945171731250005,36.43596124952525,46732122.240585625,0.5739301767404532
NYU_0050980,0.1335719043465911,35.62577427563849,44676319.92357163,0.48185372863331544
NYU_0050981,-0.07679810937500019,30.28761851153492,32290569.80335565,0.744175782888089
NYU_0050982,0.005364397386363568,26.223490222216586,24206035.68104298,0.8169587432037928
NYU_0050983,-0.021070884176136596,31.5479969795353,35033734.82058307,0.6203324985805025
NYU_0050984,-0.28946210318181803,41.34708903767289,60180227.71898465,0.6032713722876647
NYU_0050985,-0.07107434911931829,28.399118103349224,28389326.613510028,0.8178526075922773
NYU_0050986,-0.0304068976704545,25.7755742073467,23386216.49048476,0.7397641785203233
NYU_0050987,0.06138083801136372,22.70343833924007,18143835.77708947,1.0093767701626046
NYU_0050988,0.052057013920454705,22.84053558284113,18363585.702659305,0.8827779704191604
NYU_0050989,-0.09873728309659087,23.88271748175941,20077866.806434266,0.9662777508974008
NYU_0050990,-0.38002273596590913,23.829523118529128,19993268.74464006,0.828309577605977
NYU_0050991,0.2449512953693181,20.904354894291465,15384232.324862389,0.7385248520891747
NYU_0050992,-0.08775701250000002,30.600447416547464,32961106.93519175,0.5290096254111323
NYU_0050993,0.4107212615340908,29.284296544028503,30192402.80437131,0.6633705337792685
NYU_0050994,0.024869209829545297,29.719590269064316,31090564.181200832,0.6817350317369743
NYU_0050995,-0.19887479309659087,27.288090175141736,26212715.46396787,0.4304481787778362
NYU_0050996,0.12965358846590908,30.917058296534613,33647021.89250413,0.5723688098691446
NYU_0050997,-0.1785298553977271,33.34935654222337,39149843.20507409,0.5058751329728937
NYU_0050998,-0.140755380596591,29.894537509409094,31458352.11124792,0.4728332697599299
NYU_0050999,-0.09496712321022703,28.35784422870453,28307007.451499444,0.6934471011868537
NYU_0051000,-0.11603290352272744,31.704410965997614,35382446.46941205,0.74547570685307
NYU_0051001,-0.300573921647727,25.7675983748615,23374893.368307,0.7467238903624716
NYU_0051002,0.267711071931818,41.441850958615724,60455953.53931422,0.5629861293642517
NYU_0051003,0.08806264502840916,21.542155625140815,16335342.285054687,0.9187450231404757
NYU_0051006,0.005600691789772828,23.64151216170807,19674023.72882986,0.8896958811941109
NYU_0051007,-0.1158116851136362,26.203274024427856,24169199.364487387,0.5827654582587586
NYU_0051008,-0.08672017855113619,38.17254866724339,51291714.92341365,0.5656972687576556
NYU_0051009,0.014254998323863633,26.465257192978676,24654433.46064114,0.6896817242605131
NYU_0051010,0.007617592329545369,30.152602379100706,32003117.98674716,0.7107652127205848
NYU_0051011,-0.03418245284090897,26.423450342465863,24576636.354717627,0.7088889565318048
NYU_0051012,-0.09292261596590916,33.04497950412548,38437671.537430204,0.3080776550804431
NYU_0051013,0.16419524187499998,28.005642367026457,27608872.349246904,0.628580068853175
NYU_0051014,-0.09234183417613616,31.493966641643873,34914121.856743924,0.7081489821295864
NYU_0051015,0.06016665323863652,21.46803728119525,16222984.614599884,0.8888416755199632
NYU_0051016,0.12273856161931819,25.15884439014058,22280984.55622394,0.6189030973319192
NYU_0051017,0.18094413144886334,29.943226600541376,31561360.51305862,0.6333276646324647
NYU_0051018,-0.0938147751704544,24.516397600965256,21157401.849431064,0.7812513069098349
NYU_0051019,0.02781329321022745,27.959143012056547,27516348.694486417,0.5740732132792706
NYU_0051020,-0.31114984170454574,30.941181102251377,33702363.278366126,0.7384309511913771
NYU_0051021,0.08928575409090914,30.757206180943168,33299682.380903214,0.38236471609690864
NYU_0051023,-0.02573858519886342,22.880495483754896,18427824.309202746,0.8754400787190397
NYU_0051024,-0.20114767704545441,23.82978034358024,19990040.98471649,0.8427025335383602
NYU_0051025,-0.04779154178977277,28.21959588592567,28031445.23507398,0.7564232531076049
NYU_0051026,0.017970050284090953,25.21623882956451,22382237.63185852,0.7963112089000148
NYU_0051027,0.21821122173295468,24.45721328612108,21056742.004675787,0.761374908437544
NYU_0051028,0.0038747713352272617,24.097225643607768,20439805.715394583,0.8280624894691555
NYU_0051029,0.026844377386363465,28.896757343535338,29392820.356829975,0.6289522086791473
NYU_0051030,0.19893791440340935,40.379098759118065,57393993.98981238,0.3763611612724855
NYU_0051032,0.29543080210227257,25.829902092894034,23487943.476353746,0.7069898792044973
